name_clean,orbital_period,semi_major_axis,DL,star_mass,mass,method,M_lens,pi_rel,theta_E,te,thetas,s,q,u0,rho,piEE,piEN,r_s,a_s,v_para,v_perp,v_radial,DS,t0,W149,u,g,r,i,z,Y,alpha
gj849b,1914.0,2.35,9.1,0.49,0.9,Radial Velocity,0.49085913481057236,0.10949422707142421,20.921317011546204,11.935651815394557,0.0003215262282647917,12.34347522669046,0.0017533363481069234,-12.262460765071282,1.5368355065187605e-05,-2.281455512116891e-11,3.466611141399047e-11,0.16202892323835782,1,0.592254073352582,-0.01570103717680117,0.2093953655037705,2526.0,2461638.763828608,22.7378,29.618,26.464,25.095,23.757,23.106,22.824,3.141592653589793
k2133d,11.02454,0.07487,75.2,0.46,0.026,Transit,0.46002481945008317,0.010473013583363385,6.2638512452369595,19.474347554230327,0.04075177128087891,0.158945617184751,5.3955326267831404e-05,6.132514428785855,0.006505865111638245,6.453968828098043e-12,1.0841913505417263e-11,12.582920091941213,1,-434.40251719327784,240.54506779379014,-2623.3807675692738,354.0,2461638.763828608,15.7918,16.556,15.477,15.281,15.275,15.319,15.334,3.141592653589793
hd112640b,613.2,1.7,326.8,1.8,5.0,Radial Velocity,1.8047729711698464,0.0029304418414393615,6.562855055970441,14.066429804034488,0.00012735982447016248,0.7926364882309165,0.0026516506499147914,0.4689758837050484,1.9406161401400925e-05,2.740972459677726e-12,1.5632509527581293e-12,2.5232247438719297,1,-2.4584004297413107,-0.9020480694436472,3.4372588843306686,7720.0,2461638.763828608,24.0518,30.042,27.148,25.857,24.831,24.325,24.104,3.141592653589793
k287b,9.726618,0.094,503.6,1.16,0.1192,Transit,1.1601137876326888,0.0018295505340933163,4.157549888954247,27.968955969137237,0.00018163453604913503,0.0448956912692496,9.809278680098581e-05,22.22895669253244,4.3687878895139796e-05,2.221712533492747e-12,1.3901914126778361e-12,44.54770476760338,1,-2452.4197252972326,841.8088921929074,-5721.417064874615,6404.0,2461638.763828608,24.7278,30.45,27.638,26.372,25.439,24.977,24.772,3.141592653589793
kelt21ab,3.6127732,0.0536,415.0,1.458,3.88,Transit,1.4617038256278008,0.001922309119519012,4.78361561917171,20.581070871689462,0.0005983735605308401,0.026999791954100974,0.002540346795473924,37.010322632602985,0.0001250881358720978,-2.217633415080134e-12,1.93491027886629e-12,74.07464484911418,1,-36630.42953482115,-28437.423237739553,34526.5839320493,2052.0,2461638.763828608,23.0798,28.731,25.954,24.7,23.78,23.324,23.121,3.141592653589793
k2385b,2.380867,0.03596,420.819,0.927,0.0101,Transit,0.9270096414017631,0.0006521806287263644,2.218916928081616,9.525784999631647,0.001228066143862048,0.038510867318894484,1.0400649151122093e-05,25.92818553864267,0.0005534529609108815,1.93108654128463e-12,1.378919856142625e-12,51.93339281192313,1,-40414.12351319511,-11372.201133520313,-4161.168755902961,580.0,2461638.763828608,24.6028,32.275,28.862,27.439,25.837,25.066,24.731,3.141592653589793
hd109246b,68.27,0.33,65.6,1.01,0.77,Radial Velocity,1.0107350375601565,0.0151146366686004,11.15404742610831,39.98625732819482,0.0001269501712640041,0.451001113111925,0.0007277599605508715,1.7662883146235449,1.1381534111720868e-05,-7.37528490729335e-12,8.808878865367756e-13,4.4345788554709396,1,-91.61449284033007,-4.94304262504394,-91.22543141104748,7736.0,2461638.763828608,24.9058,30.91,28.017,26.726,25.691,25.182,24.959,3.141592653589793
nltt35024b,412.73,0.608,25.945,0.113,46.424,Astrometry,0.15731608271779196,0.03841476805937512,7.0153709459574385,32.28487793226424,0.00016764451576696708,3.3404060719360626,0.39217772316630034,-3.0410412706320074,2.3896742889065777e-05,-5.558821674728612e-12,8.402282073484115e-12,0.598729602608111,1,-6.282287728052604,-0.41403007683526744,0.16213537118919363,7794.0,2461638.763828608,24.2108,29.757,27.027,25.783,24.89,24.447,24.246,3.141592653589793
kepler114d,11.776,0.09,261.49,0.71,0.012,Transit,0.7100114551308074,0.0036763527795214577,4.610587173036494,10.013485751747611,0.00036022561023925457,0.07465023627891218,1.6133987053002676e-05,13.321154651246786,7.813009422008455e-05,-5.160020398349644e-12,5.0699655742523325e-12,26.7916097750514,1,3412.923360589957,-2452.8805528605926,-854.151237641782,6762.0,2461638.763828608,22.6598,27.086,24.634,23.535,23.068,22.838,22.703,3.141592653589793
iotcapc,2481.1,5.067,61.7477,2.89,7.485,Radial Velocity,2.8971451378412607,0.015853171696308576,19.3400760807589,50.67419697400271,0.0007209006720470272,4.242989339612971,0.0024723660350382,-4.007306447208812,3.727496567421669e-05,-5.14711226301503e-12,5.37396112837541e-12,0.47136578480831914,1,0.6007947988945681,0.7398247228108177,0.288222238060523,2926.0,2461638.763828608,21.8218,26.523,24.052,22.897,22.315,22.02,21.86,3.141592653589793
ngts27b,3.3704181,0.0446,977.0,1.07,0.593,Transit,1.070566074380744,0.0006137053878550934,2.313138711020848,6.348716910924839,0.00047726537263136787,0.01973506759686747,0.0005290414773306632,50.65148736889122,0.00020632803833054106,-1.6067502247480284e-13,1.328763041435543e-12,101.34244487297617,1,1208.68510412828,-41023.919112195894,10095.322598427487,2440.0,2461638.763828608,24.7238,30.522,27.686,26.415,25.456,24.982,24.773,3.141592653589793
hats20b,3.7992969,0.04619,454.0,0.91,0.273,Transit,0.9102606042258735,0.002069735144161298,3.917014965653543,24.03350766089239,0.00016281745623582215,0.025973882917945865,0.00028637827019079747,38.474238163124674,4.15667179378919e-05,3.121862932458081e-12,7.336553827788817e-13,77.00042409208524,1,-35818.58209555026,-22691.972401115814,-10677.967991922822,7524.0,2461638.763828608,24.0198,29.762,26.948,25.685,24.74,24.273,24.066,3.141592653589793
k2267ab,6.180235,0.07229,376.0,1.324,3.0,Transit,1.326863782701908,0.0022948771668451357,4.979753697730974,20.29885145654738,1.758256783865531e-05,0.038608463383535595,0.002162977871531703,25.862448257419434,3.5308107400305382e-06,3.011085353266193e-12,2.3991748762131223e-12,51.80211344160594,1,-18442.668148741966,-14177.900338054269,-18072.223686561072,2742.0,2461638.763828608,28.1808,27.367,26.689,26.961,27.214,27.404,27.473,3.141592653589793
hd99492c,95.233,0.383,18.0,0.83,0.0563,Radial Velocity,0.8300537436553723,0.053372149442018436,18.99439316917668,95.88914121549448,0.0018292972191395408,1.1202136118939814,6.47513920150277e-05,-0.2275267266585238,9.630722091759421e-05,-1.4379749818836267e-11,1.8304545424599196e-11,1.7853737704709152,1,15.5749819427482,31.854899207300445,32.19076147844311,458.0,2461638.763828608,23.7648,30.861,27.655,26.273,24.858,24.166,23.866,3.141592653589793
hd204313d,2831.6,3.93,47.37,1.045,1.68,Radial Velocity,1.0466037183130683,0.02074289548672523,13.29660589173463,21.38732822270119,1.9029229784173822e-05,6.2394795994416015,0.0015346586727927904,-6.079209823082449,1.4311343766308571e-06,1.0413822197499755e-11,7.060767958291429e-12,0.32053955271830503,1,0.7632530126610588,0.09672225086247122,0.24068920407137165,2721.0,2461638.763828608,28.4498,27.474,26.894,27.187,27.452,27.648,27.729,3.141592653589793
psrj19110102ab,0.140996,0.00596,7400.0,1.4,20.0,Timing,1.4190918846793865,1.4810319541674834e-06,0.13082852436334497,0.947503997386449,0.00037681835412272806,0.0061561911618645505,0.01363706048527607,162.43194452842755,0.0028802461539366225,4.545780718373208e-14,1.185723874576065e-14,324.87620143917883,1,-5072645.240546699,-956526.9134872914,3578192.931655305,7482.0,2461638.763828608,21.4718,25.72,23.305,22.26,21.833,21.626,21.5,3.141592653589793
toi4438b,7.44628,0.0534,30.0623,0.368,0.017,Transit,0.3680162281019775,0.0331347041047832,9.96529142085,41.05915549234089,0.0001618410588834247,0.17824979910148891,4.40981031996699e-05,5.43185470054306,1.6240474266995424e-05,1.7298547303032692e-11,2.189824237669402e-11,11.220208999289099,1,3226.0688536067973,-1638.9284363353872,-2416.693303059018,7719.0,2461638.763828608,23.0868,28.848,26.027,24.762,23.812,23.342,23.134,3.141592653589793
hd149806ab,16521.5,12.404,20.2727,0.93,12.597,Radial Velocity,0.9420250235653116,0.04877309689479293,19.343557830422107,49.48287730447856,0.001050541513945266,31.63106449870951,0.012930132865926435,-31.599450007833276,5.430963234142235e-05,4.514220813421475e-12,1.674438240693884e-11,0.06322898175246668,1,0.13903916544265998,-0.10833452577636639,-0.03661696674411277,1804.0,2461638.763828608,22.6628,27.689,25.187,24.024,23.26,22.882,22.692,3.141592653589793
hd164922c,75.74,0.341,22.13,0.874,0.041,Radial Velocity,0.8740391383635926,0.044398262259569006,17.777201560569534,124.7406799265829,0.00906511122965608,0.866781370402502,4.478073637613538e-05,0.286912091578154,0.0005099290345991699,-1.217031799008646e-11,1.521011665173128e-11,2.307386923961312,1,4.640837495576891,-22.01114393248142,-52.42042487345562,1267.0,2461638.763828608,18.1318,18.817,17.739,17.566,17.578,17.634,17.652,3.141592653589793
hd93351b,2.5,0.035,56.163,0.94,0.011,Radial Velocity,0.9400105005365735,0.017674477991644334,11.632006086927257,84.3008372412332,0.0005955056586139604,0.053575116682999885,1.1170783589002739e-05,18.611806536462584,5.119543904668561e-05,2.9834210813282015e-12,9.403897925881364e-12,37.33076330629117,1,5590.4610452361385,-2363.0032177140138,-28428.363271194576,7643.0,2461638.763828608,20.3528,22.31,20.854,20.326,20.174,20.131,20.102,3.141592653589793
hd164428b,599.6,1.6,274.0,1.5,5.7,Radial Velocity,1.5054411871336248,0.003252020722381042,6.314275390974834,43.27931015785131,0.00047381822644275786,0.9247959103495228,0.003627458089083435,0.1565237503549176,7.503920831834468e-05,-3.2750096083750167e-12,3.032504067510139e-12,2.162639321408881,1,-7.341555666868076,8.958988836002145,-1.4641293492163534,2515.0,2461638.763828608,25.2168,31.054,28.212,26.939,25.962,25.479,25.267,3.141592653589793
hatp26b,4.234502,0.0479,134.0,0.816,0.0585,Transit,0.8160558437626871,0.007326074545306255,6.977672416308623,20.789124067393285,8.533725541252918e-05,0.05122950251027571,6.843598368530088e-05,19.46877266419861,1.2230046112952217e-05,-3.0499197991102605e-12,4.120268912254108e-12,39.04000433341777,1,-2862.607755295105,2332.0518176642454,487.7128684527521,7320.0,2461638.763828608,23.8808,32.285,28.628,27.169,25.315,24.434,24.046,3.141592653589793
nu2cmac,988.9,2.143,19.75,1.52,0.906,Radial Velocity,1.520864862375976,0.05033107016089284,24.967690130145854,153.36860048976266,0.0007779081406115911,4.3458697439902165,0.0005689884052475056,-4.115766206859847,3.1156592242081255e-05,7.958309230981172e-13,1.1320018204674786e-11,0.460207074260738,1,-0.079160025832124,-0.6839288568767309,-2.1864920811103765,3313.0,2461638.763828608,22.1918,26.597,24.128,23.046,22.592,22.37,22.238,3.141592653589793
k2372b,9.844077,0.0857,463.88,0.847,0.0289,Transit,0.8470275877733617,0.0019752245149918953,3.691237435089221,26.159224814031468,0.0009843283361479383,0.050049897429522115,3.257116099375855e-05,19.930011028932064,0.0002666662205987695,1.4914508238864153e-12,2.5524737240041663e-12,39.96012185272317,1,5174.161469912649,6917.506873642433,137.5583910250502,5540.0,2461638.763828608,20.9818,22.298,21.07,20.691,20.609,20.614,20.614,3.141592653589793
k2114b,11.391013,0.0954,484.8,0.89,1.85,Transit,0.8917659993328433,0.0019338568955465318,3.747594491401879,18.80936823557696,0.0012771210663969426,0.05250893037368368,0.0019842689133070237,18.991870623417,0.0003407842202049999,-3.4493268402884945e-12,3.371341066243508e-12,38.08875910758137,1,4059.476884578616,-5110.435646086636,7552.21690344312,7761.0,2461638.763828608,17.404799999999998,18.179,17.088,16.877,16.874,16.924,16.942,3.141592653589793
k232ab,8.991828,0.08035,158.39,0.86,0.047,Transit,0.8600448659289965,0.006172863134119544,6.575349593689935,4.972400232166287,0.0005595530121496144,0.07715059401785218,5.2169684879718925e-05,12.88451240715886,8.50985950141103e-05,-5.9431888222459385e-12,4.14419834302847e-12,25.923326002353424,1,3755.8102414117598,1787.3081162853787,4198.294676176656,7109.0,2461638.763828608,20.9868,23.464,21.693,21.055,20.872,20.811,20.773,3.141592653589793
toi5542b,75.12375,0.332,353.7,0.89,1.32,Transit,0.8912600643888394,0.002694116671479135,4.4220677648621995,16.120634771762628,0.0001451951100373268,0.21226462870941748,0.001415802684089336,4.498835878615162,3.2834211902189464e-05,3.5370439910317574e-12,3.0773655707218394e-12,9.422201014649158,1,229.59334326765122,27.58589128116973,-192.54643535547206,7511.0,2461638.763828608,25.4938,31.54,28.646,27.355,26.298,25.777,25.549,3.141592653589793
gj143b,35.61253,0.1932,16.33,0.76,0.0714,Transit,0.7600681580283054,0.058994834673864995,19.109452039009785,58.72719694781931,0.004119219108567783,0.6191169632358552,8.96816161913287e-05,0.9960867210137813,0.00021555924786115598,1.8629299049794587e-11,1.3846540124320513e-11,3.230407368499273,1,134.98391630265496,13.872867693276264,-163.63716077355525,446.0,2461638.763828608,22.9848,28.176,25.676,24.521,23.65,23.226,23.016,3.141592653589793
psrj14464701b,0.27766607732,0.0093,1500.0,1.4,23.0,Timing,1.421955667381294,6.389391199517782e-05,0.860176826251117,1.642372330387224,0.0006836020653157773,0.007207820311808764,0.015682619558067483,138.73098996212644,0.000794722717996368,4.961022925316254e-13,3.54770161937121e-13,277.4763955648765,1,-539717.2099256242,-1889868.9805052269,-848046.9847198097,1659.0,2461638.763828608,24.2578,30.268,27.385,26.098,25.053,24.538,24.312,3.141592653589793
kepler117c,50.790391,0.2804,1430.0,1.13,1.84,Transit,1.1317564533905033,0.0005407969744631656,2.232588003106468,7.6240607803698035,9.444722990254302e-06,0.08782807925648661,0.0015543835314190781,11.298052250423435,4.230392252002037e-06,-1.6133805260143234e-12,9.630282523658827e-13,22.771760659359842,1,-638.5351197345773,610.7271866671713,882.9596440969323,6309.0,2461638.763828608,27.4108,24.858,25.219,25.706,26.088,26.382,26.582,3.141592653589793
k2286b,27.359,0.1768,76.32,0.64,0.0214,Transit,0.640020428316607,0.012966559789534263,8.220992875537062,47.447886131271744,0.00018673128420307897,0.2817861394524558,3.1919244698349295e-05,3.2670044502590176,2.2713957672768348e-05,6.669472953658353e-12,9.444126175667174e-12,7.097581179422947,1,340.7582737993402,6.244047715821771,-405.72014525439704,7344.0,2461638.763828608,25.3558,31.055,28.269,27.016,26.075,25.61,25.402,3.141592653589793
eta2hyib,711.0,1.89,66.5,1.91,6.29,Radial Velocity,1.9160043977316668,0.014893210502432806,15.244296425825935,69.80421486555647,0.0016261749431189698,1.8643728669189201,0.0031436637338570967,-1.327999474158378,0.00010667431921384091,4.001214712222114e-12,4.6260417038419095e-12,1.0727467855210844,1,2.7183283439449815,-1.5851988443078318,-4.121300170411672,6926.0,2461638.763828608,18.8948,19.67,18.557,18.353,18.355,18.407,18.424,3.141592653589793
corot26b,4.20474,0.0526,1670.0,1.09,0.52,Transit,1.0904963890016641,0.0016433500711581321,3.820253041827329,24.087295889890843,0.0008173974547075578,0.030871572757004903,0.0004554027538202284,32.36138805946712,0.00021396421801331118,2.120962931696755e-12,1.2403391267119e-13,64.78451926444825,1,-31068.943447892932,-15310.071916899382,9998.839900173094,446.0,2461638.763828608,22.1648,27.863,25.077,23.825,22.883,22.418,22.21,3.141592653589793
corot29b,2.85057,0.039,765.0,0.976,0.85,Transit,0.9768114050988738,0.0011745459558010762,3.0567177445684406,15.16124237421556,0.00023623052158958715,0.01667814839870351,0.0008313576832724654,59.942016071982245,7.728241248618756e-05,-1.5552293151604284e-12,2.5493041691116967e-12,119.9173884407619,1,87268.53666458633,70171.5185819328,-58952.64010402329,7539.0,2461638.763828608,23.9658,29.212,26.711,25.558,24.652,24.214,23.998,3.141592653589793
hatp55b,3.5852467,0.04604,480.0,1.013,0.582,Transit,1.01355557384417,0.0019509005429744404,4.012881343034839,13.802001321562622,0.00013324326984259487,0.02390219357797591,0.0005484440712439755,41.813262112606274,3.3203889787039256e-05,2.3045061768674657e-12,2.0596892324842914e-12,83.6743286123685,1,111.56424040827794,-26267.000002369634,-30982.522091717463,7551.0,2461638.763828608,23.5208,29.681,26.755,25.455,24.355,23.814,23.579,3.141592653589793
kepler1513ac,841.4,1.711,349.247,0.943,0.2659,Transit Timing Variations,0.9432538266068122,0.0027076852464547906,4.560666835793769,29.058040629564662,0.0004520734802181081,1.074209472749434,0.0002691692543079995,-0.1432923421822414,9.91244255489288e-05,-3.9306368907415e-12,7.875330332751273e-13,1.8618342611343852,1,3.8399452271389327,5.692294615604166,-4.115245845113432,6426.0,2461638.763828608,21.7258,25.924,23.478,22.453,22.052,21.862,21.745,3.141592653589793
omecengb,0.109,0.005,4840.0,1.4,19.0,Timing,1.4181372904454168,3.441036274796875e-05,0.6304036721889926,1.295356569930199,0.00026019826150651084,0.0019116475968404983,0.012955207461012268,523.1070555348293,0.0004127486450118653,-2.1158270819030853e-14,3.558334103348689e-13,1046.2179343648522,1,-234139.88278360091,13617774.772035405,-10050691.878744956,4149.0,2461638.763828608,23.2048,29.047,26.207,24.936,23.954,23.468,23.254,3.141592653589793
toi2420b,5.842641,0.0684,435.174,1.158,0.93,Transit,1.1588877726375915,0.0021664735343983983,4.521810465640025,23.90754108533252,0.0002468518213462833,0.03476008317941178,0.0007666430376437585,28.733870729312283,5.4591368484380615e-05,-3.0116198717136688e-12,3.1717184295583266e-12,57.53726162498339,1,-2312.479462952042,-10291.047363017204,-11791.446704147656,7607.0,2461638.763828608,24.1408,29.399,26.877,25.721,24.828,24.394,24.181,3.141592653589793
toi332b,0.777038,0.0159,222.85,0.88,0.18,Transit,0.8801718269621144,0.002905044830631946,4.563259024664397,6.089847487152147,0.0016365627951069476,0.015635413258268085,0.00019525791149372555,63.94174028777701,0.0003586390310655898,1.6737588677150507e-12,4.0616276654990465e-12,127.91475140207055,1,-270064.3426562989,-303622.61682501185,-267021.0728346298,632.0,2461638.763828608,23.8528,29.979,27.063,25.766,24.678,24.143,23.91,3.141592653589793
pr0211b,2.14609,0.03184,170.0,0.935,1.88,Radial Velocity,0.9367946371598623,0.005641272902603665,6.5603305610193,32.23425924039197,0.0016588648483284146,0.02854949394774984,0.0019193980319383215,34.99834106425831,0.00025286299720706016,5.6266120507109496e-12,5.729628503144389e-12,70.05378111641213,1,-40892.23200452787,73464.51374485879,-31338.67659006148,4148.0,2461638.763828608,19.5458,20.555,19.395,19.104,19.069,19.104,19.116,3.141592653589793
